Spider VIP Firmware - Signature Map
File: F:\Satelite\Spider VIP\SPIDER-VIP_v1.00.92_20260507.mupg
Size: 530,280,116 bytes

== Header ==
upgrade_type  : all
0x001D0F417C  JFFS2 node (little-endian)
0x001D0F4405  JFFS2 node (big-endian)
0x001D106AA5  JFFS2 node (big-endian)
0x001D109445  JFFS2 node (big-endian)
0x001D10CFC6  ext2/3/4 superblock magic (@0x438)
0x001D10FAD9  JFFS2 node (big-endian)
0x001D111776  JFFS2 node (little-endian)
0x001D119064  ext2/3/4 superblock magic (@0x438)
0x001D1207EA  ext2/3/4 superblock magic (@0x438)
0x001D13E046  ext2/3/4 superblock magic (@0x438)
0x001D13E6BC  JFFS2 node (little-endian)
0x001D140538  JFFS2 node (big-endian)
0x001D141F3F  JFFS2 node (little-endian)
0x001D147606  JFFS2 node (big-endian)
0x001D147793  JFFS2 node (little-endian)
0x001D147917  ext2/3/4 superblock magic (@0x438)
0x001D1479EA  JFFS2 node (big-endian)
0x001D14D05B  ext2/3/4 superblock magic (@0x438)
0x001D1546CC  JFFS2 node (big-endian)
0x001D15628C  ext2/3/4 superblock magic (@0x438)
0x001D158D4A  ext2/3/4 superblock magic (@0x438)
0x001D159D7A  JFFS2 node (little-endian)
0x001D1641AB  JFFS2 node (big-endian)
0x001D16429F  JFFS2 node (big-endian)
0x001D16DE44  ext2/3/4 superblock magic (@0x438)
0x001D16F396  JFFS2 node (little-endian)
0x001D16F52D  JFFS2 node (big-endian)
0x001D170B1A  ext2/3/4 superblock magic (@0x438)
0x001D172E7B  JFFS2 node (little-endian)
0x001D177C93  JFFS2 node (little-endian)
0x001D17A99F  ext2/3/4 superblock magic (@0x438)
0x001D17B86B  JFFS2 node (little-endian)
0x001D18F812  ext2/3/4 superblock magic (@0x438)
0x001D192C4A  JFFS2 node (big-endian)
0x001D19368E  JFFS2 node (big-endian)
0x001D194C6E  JFFS2 node (big-endian)
0x001D195C7E  JFFS2 node (big-endian)
0x001D198643  ext2/3/4 superblock magic (@0x438)
0x001D19D06E  JFFS2 node (little-endian)
0x001D19D912  JFFS2 node (big-endian)
0x001D1A1418  ext2/3/4 superblock magic (@0x438)
0x001D1A217E  JFFS2 node (big-endian)
0x001D1A2219  JFFS2 node (little-endian)
0x001D1A86E8  JFFS2 node (little-endian)
0x001D1A9390  JFFS2 node (big-endian)
0x001D1A9B60  ext2/3/4 superblock magic (@0x438)
0x001D1ADAD0  JFFS2 node (little-endian)
0x001D1B49BE  JFFS2 node (big-endian)
0x001D1B6619  ext2/3/4 superblock magic (@0x438)
0x001D1BD335  JFFS2 node (big-endian)
0x001D1BD5A2  JFFS2 node (little-endian)
0x001D1BD966  JFFS2 node (little-endian)
0x001D1C616A  lzma stream
0x001D1C7190  JFFS2 node (big-endian)
0x001D1C90B1  JFFS2 node (little-endian)
0x001D1D0874  ext2/3/4 superblock magic (@0x438)
0x001D1D9207  JFFS2 node (big-endian)
0x001D1E50A8  JFFS2 node (big-endian)
0x001D1E57CF  ext2/3/4 superblock magic (@0x438)
0x001D1E5997  ext2/3/4 superblock magic (@0x438)
0x001D1ECE76  ext2/3/4 superblock magic (@0x438)
0x001D1FC5A4  JFFS2 node (little-endian)
0x001D1FDE79  JFFS2 node (big-endian)
0x001D1FE19B  ext2/3/4 superblock magic (@0x438)
0x001D1FE48D  ext2/3/4 superblock magic (@0x438)
0x001D205BB5  ext2/3/4 superblock magic (@0x438)
0x001D207B5A  JFFS2 node (little-endian)
0x001D20A8B5  JFFS2 node (little-endian)
0x001D20DCDD  JFFS2 node (little-endian)
0x001D222F56  ext2/3/4 superblock magic (@0x438)
0x001D224BB8  ext2/3/4 superblock magic (@0x438)
0x001D22C601  JFFS2 node (big-endian)
0x001D22C605  JFFS2 node (little-endian)
0x001D2329DC  JFFS2 node (big-endian)
0x001D232E69  JFFS2 node (little-endian)
0x001D24D413  JFFS2 node (little-endian)
0x001D258AAE  JFFS2 node (big-endian)
0x001D262EFD  JFFS2 node (big-endian)
0x001D2660A0  ext2/3/4 superblock magic (@0x438)
0x001D267299  ext2/3/4 superblock magic (@0x438)
0x001D26EF79  JFFS2 node (big-endian)
0x001D274456  JFFS2 node (little-endian)
0x001D2761F9  JFFS2 node (big-endian)
0x001D27DE4B  JFFS2 node (little-endian)
0x001D28472E  JFFS2 node (big-endian)
0x001D28B7F1  JFFS2 node (big-endian)
0x001D2902E1  JFFS2 node (little-endian)
0x001D291625  JFFS2 node (little-endian)
0x001D29325D  ext2/3/4 superblock magic (@0x438)
0x001D29F4B5  JFFS2 node (little-endian)
0x001D2A837F  JFFS2 node (little-endian)
0x001D2B9805  JFFS2 node (big-endian)
0x001D2BCCC8  JFFS2 node (little-endian)
0x001D2BECA6  JFFS2 node (big-endian)
0x001D2BF284  JFFS2 node (big-endian)
0x001D2C03C9  ext2/3/4 superblock magic (@0x438)
0x001D2C0406  JFFS2 node (little-endian)
0x001D2C1AFA  JFFS2 node (little-endian)
0x001D2C7D18  ext2/3/4 superblock magic (@0x438)
0x001D2C8D42  JFFS2 node (little-endian)
0x001D2C9F88  ext2/3/4 superblock magic (@0x438)
0x001D2CF4C4  JFFS2 node (little-endian)
0x001D2DA477  JFFS2 node (little-endian)
0x001D2E566D  JFFS2 node (little-endian)
0x001D2E6E5B  ext2/3/4 superblock magic (@0x438)
0x001D2E91E0  JFFS2 node (big-endian)
0x001D2E9B56  JFFS2 node (big-endian)
0x001D2ECDB6  JFFS2 node (little-endian)
0x001D2F0D2A  JFFS2 node (big-endian)
0x001D2F309E  ext2/3/4 superblock magic (@0x438)
0x001D2F6BC8  ext2/3/4 superblock magic (@0x438)
0x001D2F81C1  ext2/3/4 superblock magic (@0x438)
0x001D2F9F90  JFFS2 node (big-endian)
0x001D2FA5CB  JFFS2 node (little-endian)
0x001D302E34  JFFS2 node (big-endian)
0x001D3032CC  JFFS2 node (little-endian)
0x001D30F064  JFFS2 node (little-endian)
0x001D31542F  ext2/3/4 superblock magic (@0x438)
0x001D319DB8  JFFS2 node (big-endian)
0x001D32676B  ext2/3/4 superblock magic (@0x438)
0x001D32908C  ext2/3/4 superblock magic (@0x438)
0x001D32C470  ext2/3/4 superblock magic (@0x438)
0x001D32D199  JFFS2 node (little-endian)
0x001D330A04  JFFS2 node (little-endian)
0x001D331DC4  ext2/3/4 superblock magic (@0x438)
0x001D337044  JFFS2 node (big-endian)
0x001D339E4E  JFFS2 node (big-endian)
0x001D33D20B  ext2/3/4 superblock magic (@0x438)
0x001D345DAD  JFFS2 node (little-endian)
0x001D34A664  JFFS2 node (big-endian)
0x001D34B14A  JFFS2 node (big-endian)
0x001D355132  JFFS2 node (big-endian)
0x001D359D88  JFFS2 node (little-endian)
0x001D35D47F  JFFS2 node (little-endian)
0x001D3633A8  JFFS2 node (big-endian)
0x001D3675BE  ext2/3/4 superblock magic (@0x438)
0x001D36E617  JFFS2 node (big-endian)
0x001D3715BB  JFFS2 node (little-endian)
0x001D3787CC  JFFS2 node (big-endian)
0x001D37EDA3  JFFS2 node (little-endian)
0x001D385EC5  JFFS2 node (big-endian)
0x001D38C34B  ext2/3/4 superblock magic (@0x438)
0x001D390C62  JFFS2 node (little-endian)
0x001D397906  ext2/3/4 superblock magic (@0x438)
0x001D39AF3A  ext2/3/4 superblock magic (@0x438)
0x001D3A2305  JFFS2 node (little-endian)
0x001D3A5A38  ext2/3/4 superblock magic (@0x438)
0x001D3AB13F  lzma stream
0x001D3B8877  JFFS2 node (big-endian)
0x001D3BF1BE  ext2/3/4 superblock magic (@0x438)
0x001D3BFFAA  JFFS2 node (big-endian)
0x001D3C1997  JFFS2 node (big-endian)
0x001D3CF7EC  ext2/3/4 superblock magic (@0x438)
0x001D3D08BF  JFFS2 node (little-endian)
0x001D3D36AD  JFFS2 node (big-endian)
0x001D3D3E59  ext2/3/4 superblock magic (@0x438)
0x001D3DB8BC  ext2/3/4 superblock magic (@0x438)
0x001D3DD4DB  ext2/3/4 superblock magic (@0x438)
0x001D3F03A5  ext2/3/4 superblock magic (@0x438)
0x001D3FBA08  JFFS2 node (little-endian)
0x001D400869  JFFS2 node (little-endian)
0x001D4010A9  JFFS2 node (big-endian)
0x001D403AB0  JFFS2 node (little-endian)
0x001D405CC8  ext2/3/4 superblock magic (@0x438)
0x001D417D0F  ext2/3/4 superblock magic (@0x438)
0x001D418160  ext2/3/4 superblock magic (@0x438)
0x001D41A95E  JFFS2 node (little-endian)
0x001D41E089  ext2/3/4 superblock magic (@0x438)
0x001D41F84F  ext2/3/4 superblock magic (@0x438)
0x001D420490  ext2/3/4 superblock magic (@0x438)
0x001D4292BD  JFFS2 node (little-endian)
0x001D42B252  ext2/3/4 superblock magic (@0x438)
0x001D42E466  JFFS2 node (big-endian)
0x001D42F47F  ext2/3/4 superblock magic (@0x438)
0x001D43A197  JFFS2 node (big-endian)
0x001D43DF51  JFFS2 node (little-endian)
0x001D442AF9  JFFS2 node (big-endian)
0x001D447922  JFFS2 node (big-endian)
0x001D44D7B4  ext2/3/4 superblock magic (@0x438)
0x001D45C9AB  JFFS2 node (little-endian)
0x001D45F454  ext2/3/4 superblock magic (@0x438)
0x001D45F5BD  ext2/3/4 superblock magic (@0x438)
0x001D46239C  JFFS2 node (little-endian)
0x001D46AABE  ext2/3/4 superblock magic (@0x438)
0x001D47A177  ext2/3/4 superblock magic (@0x438)
0x001D486EA0  JFFS2 node (little-endian)
0x001D48AA7C  JFFS2 node (little-endian)
0x001D48B569  JFFS2 node (big-endian)
0x001D493743  JFFS2 node (big-endian)
0x001D49B520  JFFS2 node (big-endian)
0x001D49D994  JFFS2 node (little-endian)
0x001D4A01FD  ext2/3/4 superblock magic (@0x438)
0x001D4A04D9  JFFS2 node (little-endian)
0x001D4A68BD  JFFS2 node (big-endian)
0x001D4A859D  JFFS2 node (big-endian)
0x001D4AE5AA  JFFS2 node (little-endian)
0x001D4B4F4F  ext2/3/4 superblock magic (@0x438)
0x001D4B80CD  ext2/3/4 superblock magic (@0x438)
0x001D4B8455  JFFS2 node (little-endian)
0x001D4BDF7E  ext2/3/4 superblock magic (@0x438)
0x001D4BF068  JFFS2 node (little-endian)
0x001D4BFA83  JFFS2 node (big-endian)
0x001D4C11EA  ext2/3/4 superblock magic (@0x438)
0x001D4C4E08  JFFS2 node (little-endian)
0x001D4CD6FC  JFFS2 node (little-endian)
0x001D4D1427  ext2/3/4 superblock magic (@0x438)
0x001D4D5FA2  JFFS2 node (little-endian)
0x001D4D6064  JFFS2 node (little-endian)
0x001D4E12C0  JFFS2 node (big-endian)
0x001D4E3AC6  JFFS2 node (little-endian)
0x001D4E81AC  ext2/3/4 superblock magic (@0x438)
0x001D4F5057  JFFS2 node (big-endian)
0x001D4FAB61  JFFS2 node (little-endian)
0x001D51834B  JFFS2 node (big-endian)
0x001D51AC9A  ext2/3/4 superblock magic (@0x438)
0x001D51B8E1  ext2/3/4 superblock magic (@0x438)
0x001D51E33F  ext2/3/4 superblock magic (@0x438)
0x001D52052F  ext2/3/4 superblock magic (@0x438)
0x001D53BBAA  ext2/3/4 superblock magic (@0x438)
0x001D54C59E  ext2/3/4 superblock magic (@0x438)
0x001D54CC6F  JFFS2 node (big-endian)
0x001D54DBC1  ext2/3/4 superblock magic (@0x438)
0x001D555C91  ext2/3/4 superblock magic (@0x438)
0x001D557F8B  JFFS2 node (little-endian)
0x001D563935  JFFS2 node (big-endian)
0x001D56BE06  JFFS2 node (little-endian)
0x001D574B5B  JFFS2 node (big-endian)
0x001D57B91A  ext2/3/4 superblock magic (@0x438)
0x001D57D3D3  ext2/3/4 superblock magic (@0x438)
0x001D5868D0  ext2/3/4 superblock magic (@0x438)
0x001D587315  ext2/3/4 superblock magic (@0x438)
0x001D5A1D99  JFFS2 node (little-endian)
0x001D5B5CFF  JFFS2 node (big-endian)
0x001D5B7A7D  ext2/3/4 superblock magic (@0x438)
0x001D5B9CB5  JFFS2 node (big-endian)
0x001D5C41BB  ext2/3/4 superblock magic (@0x438)
0x001D5C5CCF  JFFS2 node (little-endian)
0x001D5CB4AF  JFFS2 node (big-endian)
0x001D5CD584  JFFS2 node (big-endian)
0x001D5DB5B8  ext2/3/4 superblock magic (@0x438)
0x001D5E352C  JFFS2 node (big-endian)
0x001D5E4C5E  JFFS2 node (little-endian)
0x001D5E7007  JFFS2 node (big-endian)
0x001D5E78CA  JFFS2 node (big-endian)
0x001D5EAD8B  ext2/3/4 superblock magic (@0x438)
0x001D5EB027  JFFS2 node (big-endian)
0x001D5EE0BA  JFFS2 node (little-endian)
0x001D5F0C18  JFFS2 node (big-endian)
0x001D5F9063  JFFS2 node (big-endian)
0x001D5F9E11  JFFS2 node (little-endian)
0x001D5FA8B7  ext2/3/4 superblock magic (@0x438)
0x001D5FCB67  ext2/3/4 superblock magic (@0x438)
0x001D600149  JFFS2 node (big-endian)
0x001D600985  JFFS2 node (little-endian)
0x001D600EC6  JFFS2 node (little-endian)
0x001D60661B  ext2/3/4 superblock magic (@0x438)
0x001D607D55  ext2/3/4 superblock magic (@0x438)
0x001D611EB4  ext2/3/4 superblock magic (@0x438)
0x001D615358  JFFS2 node (big-endian)
0x001D61C42A  JFFS2 node (big-endian)
0x001D61DFD2  ext2/3/4 superblock magic (@0x438)
0x001D61E30E  JFFS2 node (big-endian)
0x001D6219BE  JFFS2 node (little-endian)
0x001D62207A  JFFS2 node (little-endian)
0x001D628960  JFFS2 node (big-endian)
0x001D62ADB8  JFFS2 node (little-endian)
0x001D62D45A  JFFS2 node (little-endian)
0x001D62E116  JFFS2 node (big-endian)
0x001D62FFC4  ext2/3/4 superblock magic (@0x438)
0x001D633ECF  JFFS2 node (big-endian)
0x001D63EAC3  ext2/3/4 superblock magic (@0x438)
0x001D6503A7  ext2/3/4 superblock magic (@0x438)
0x001D651134  JFFS2 node (big-endian)
0x001D6537F8  ext2/3/4 superblock magic (@0x438)
0x001D657F6D  ext2/3/4 superblock magic (@0x438)
0x001D661259  JFFS2 node (big-endian)
0x001D66217C  ext2/3/4 superblock magic (@0x438)
0x001D663299  ext2/3/4 superblock magic (@0x438)
0x001D6659D9  JFFS2 node (big-endian)
0x001D66A13E  JFFS2 node (big-endian)
0x001D66F114  ext2/3/4 superblock magic (@0x438)
0x001D672377  JFFS2 node (little-endian)
0x001D67F7CE  JFFS2 node (big-endian)
0x001D67FE55  JFFS2 node (little-endian)
0x001D682503  JFFS2 node (little-endian)
0x001D69A482  ext2/3/4 superblock magic (@0x438)
0x001D6A2882  JFFS2 node (big-endian)
0x001D6A8FAD  JFFS2 node (little-endian)
0x001D6AC510  JFFS2 node (little-endian)
0x001D6B4C45  ext2/3/4 superblock magic (@0x438)
0x001D6B95F3  JFFS2 node (little-endian)
0x001D6C3182  ext2/3/4 superblock magic (@0x438)
0x001D6CEB8A  ext2/3/4 superblock magic (@0x438)
0x001D6D0420  JFFS2 node (little-endian)
0x001D6D1A25  JFFS2 node (little-endian)
0x001D6D55E8  JFFS2 node (little-endian)
0x001D6E6624  ext2/3/4 superblock magic (@0x438)
0x001D6E7978  ext2/3/4 superblock magic (@0x438)
0x001D6EEC45  ext2/3/4 superblock magic (@0x438)
0x001D6F41C9  ext2/3/4 superblock magic (@0x438)
0x001D6F7116  ext2/3/4 superblock magic (@0x438)
0x001D702F4C  JFFS2 node (big-endian)
0x001D703310  JFFS2 node (little-endian)
0x001D705CE2  JFFS2 node (little-endian)
0x001D70A6C2  JFFS2 node (big-endian)
0x001D70F9FE  ext2/3/4 superblock magic (@0x438)
0x001D7118C3  JFFS2 node (little-endian)
0x001D721F06  JFFS2 node (little-endian)
0x001D72E478  JFFS2 node (big-endian)
0x001D730C1E  JFFS2 node (little-endian)
0x001D732EF5  JFFS2 node (big-endian)
0x001D73623C  JFFS2 node (little-endian)
0x001D7397DC  JFFS2 node (little-endian)
0x001D744143  JFFS2 node (big-endian)
0x001D74C737  JFFS2 node (little-endian)
0x001D74E506  ext2/3/4 superblock magic (@0x438)
0x001D751326  ext2/3/4 superblock magic (@0x438)
0x001D7529B3  JFFS2 node (little-endian)
0x001D75B6A5  JFFS2 node (big-endian)
0x001D75E193  JFFS2 node (little-endian)
0x001D75E7DD  ext2/3/4 superblock magic (@0x438)
0x001D75F720  JFFS2 node (little-endian)
0x001D76C40D  JFFS2 node (little-endian)
0x001D7786DD  ext2/3/4 superblock magic (@0x438)
0x001D778991  JFFS2 node (little-endian)
0x001D778C26  ext2/3/4 superblock magic (@0x438)
0x001D77AA07  ext2/3/4 superblock magic (@0x438)
0x001D77B970  JFFS2 node (big-endian)
0x001D7839FF  JFFS2 node (big-endian)
0x001D78ACF0  JFFS2 node (little-endian)
0x001D78AD05  JFFS2 node (big-endian)
0x001D794C15  ext2/3/4 superblock magic (@0x438)
0x001D794F7B  JFFS2 node (little-endian)
0x001D797B4C  ext2/3/4 superblock magic (@0x438)
0x001D79A631  JFFS2 node (little-endian)
0x001D7A140F  ext2/3/4 superblock magic (@0x438)
0x001D7A42C1  ext2/3/4 superblock magic (@0x438)
0x001D7A6643  JFFS2 node (little-endian)
0x001D7A7DBD  ext2/3/4 superblock magic (@0x438)
0x001D7AAF11  JFFS2 node (little-endian)
0x001D7B502C  JFFS2 node (big-endian)
0x001D7B505C  JFFS2 node (little-endian)
0x001D7BB281  JFFS2 node (little-endian)
0x001D7C5280  JFFS2 node (little-endian)
0x001D7C6B7C  ext2/3/4 superblock magic (@0x438)
0x001D7CDEE3  ext2/3/4 superblock magic (@0x438)
0x001D7CE48A  JFFS2 node (big-endian)
0x001D7DAAB3  ext2/3/4 superblock magic (@0x438)
0x001D7DDC61  ext2/3/4 superblock magic (@0x438)
0x001D7DE9ED  JFFS2 node (big-endian)
0x001D7EF14D  ext2/3/4 superblock magic (@0x438)
0x001D7FB6C9  JFFS2 node (big-endian)
0x001D8019A6  ext2/3/4 superblock magic (@0x438)
0x001D803878  JFFS2 node (little-endian)
0x001D81A7F2  ext2/3/4 superblock magic (@0x438)
0x001D81D62F  JFFS2 node (little-endian)
0x001D81E660  JFFS2 node (big-endian)
0x001D82A0F8  ext2/3/4 superblock magic (@0x438)
0x001D82ABF9  ext2/3/4 superblock magic (@0x438)
0x001D82CA88  JFFS2 node (little-endian)
0x001D82D049  ext2/3/4 superblock magic (@0x438)
0x001D82E959  JFFS2 node (little-endian)
0x001D832098  ext2/3/4 superblock magic (@0x438)
0x001D8326FB  JFFS2 node (little-endian)
0x001D839FA5  JFFS2 node (little-endian)
0x001D843BA6  ext2/3/4 superblock magic (@0x438)
0x001D845B6C  JFFS2 node (big-endian)
0x001D846C1B  JFFS2 node (big-endian)
0x001D848937  JFFS2 node (big-endian)
0x001D84A0E2  JFFS2 node (little-endian)
0x001D84DE06  ext2/3/4 superblock magic (@0x438)
0x001D84E715  JFFS2 node (little-endian)
0x001D850B25  ext2/3/4 superblock magic (@0x438)
0x001D854967  JFFS2 node (big-endian)
0x001D85651B  JFFS2 node (little-endian)
0x001D8583C0  JFFS2 node (little-endian)
0x001D862380  JFFS2 node (big-endian)
0x001D86274F  JFFS2 node (big-endian)
0x001D8645E2  JFFS2 node (big-endian)
0x001D864C60  ext2/3/4 superblock magic (@0x438)
0x001D866435  JFFS2 node (big-endian)
0x001D86D1FE  JFFS2 node (big-endian)
0x001D870B00  JFFS2 node (big-endian)
0x001D873F07  JFFS2 node (little-endian)
0x001D8830D3  JFFS2 node (big-endian)
0x001D886A28  JFFS2 node (little-endian)
0x001D88BB09  JFFS2 node (big-endian)
0x001D88CC59  JFFS2 node (little-endian)
0x001D88E774  ext2/3/4 superblock magic (@0x438)
0x001D89CB7C  ext2/3/4 superblock magic (@0x438)
0x001D8A2F89  JFFS2 node (big-endian)
0x001D8A3D06  JFFS2 node (big-endian)
0x001D8A4D7D  JFFS2 node (big-endian)
0x001D8ABA05  ext2/3/4 superblock magic (@0x438)
0x001D8B3A7B  JFFS2 node (little-endian)
0x001D8B6036  JFFS2 node (big-endian)
0x001D8BAC19  JFFS2 node (big-endian)
0x001D8BBCAD  JFFS2 node (big-endian)
0x001D8BF19E  JFFS2 node (little-endian)
0x001D8C671A  ext2/3/4 superblock magic (@0x438)
0x001D8C926F  ext2/3/4 superblock magic (@0x438)
0x001D8CE948  JFFS2 node (little-endian)
0x001D8D13BC  ext2/3/4 superblock magic (@0x438)
0x001D8D25EC  ext2/3/4 superblock magic (@0x438)
0x001D8D2CAD  JFFS2 node (big-endian)
0x001D8D3C19  JFFS2 node (big-endian)
0x001D8D949D  JFFS2 node (big-endian)
0x001D8DF89F  JFFS2 node (little-endian)
0x001D8E1AAA  ext2/3/4 superblock magic (@0x438)
0x001D8E66B6  ext2/3/4 superblock magic (@0x438)
0x001D8E6D70  JFFS2 node (little-endian)
0x001D8E7713  JFFS2 node (big-endian)
0x001D8ED171  ext2/3/4 superblock magic (@0x438)
0x001D8F4035  JFFS2 node (little-endian)
0x001D8FAD32  JFFS2 node (little-endian)
0x001D8FCA0B  ext2/3/4 superblock magic (@0x438)
0x001D8FE044  JFFS2 node (little-endian)
0x001D8FEFE8  JFFS2 node (big-endian)
0x001D90442F  JFFS2 node (little-endian)
0x001D904D9A  JFFS2 node (big-endian)
0x001D90A1E7  JFFS2 node (little-endian)
0x001D911FD1  JFFS2 node (big-endian)
0x001D91A27F  JFFS2 node (little-endian)
0x001D922056  JFFS2 node (little-endian)
0x001D92C859  JFFS2 node (big-endian)
0x001D932579  JFFS2 node (little-endian)
0x001D934AE1  ext2/3/4 superblock magic (@0x438)
0x001D936257  ext2/3/4 superblock magic (@0x438)
0x001D9366AA  JFFS2 node (little-endian)
0x001D94153A  JFFS2 node (big-endian)
0x001D94229D  JFFS2 node (little-endian)
0x001D9425FF  ext2/3/4 superblock magic (@0x438)
0x001D945D6C  JFFS2 node (little-endian)
0x001D949FEB  JFFS2 node (big-endian)
0x001D950196  JFFS2 node (little-endian)
0x001D950390  JFFS2 node (little-endian)
0x001D95C926  JFFS2 node (little-endian)
0x001D95FF77  JFFS2 node (big-endian)
0x001D96CFCB  ext2/3/4 superblock magic (@0x438)
0x001D96E119  JFFS2 node (little-endian)
0x001D9702F6  JFFS2 node (little-endian)
0x001D970DD2  JFFS2 node (big-endian)
0x001D976C03  ext2/3/4 superblock magic (@0x438)
0x001D97FA32  JFFS2 node (big-endian)
0x001D98639B  JFFS2 node (little-endian)
0x001D986579  JFFS2 node (big-endian)
0x001D997DAD  JFFS2 node (little-endian)
0x001D99E8FC  JFFS2 node (big-endian)
0x001D9B1275  JFFS2 node (little-endian)
0x001D9B30BC  ext2/3/4 superblock magic (@0x438)
0x001D9BBEAE  ext2/3/4 superblock magic (@0x438)
0x001D9BEC74  JFFS2 node (big-endian)
0x001D9BF494  JFFS2 node (big-endian)
0x001D9CB8A1  JFFS2 node (big-endian)
0x001D9D104F  ext2/3/4 superblock magic (@0x438)
0x001D9D4969  JFFS2 node (big-endian)
0x001D9D9D1E  JFFS2 node (little-endian)
0x001D9DCEE5  ext2/3/4 superblock magic (@0x438)
0x001D9E5F46  JFFS2 node (little-endian)
0x001D9ED3E5  JFFS2 node (big-endian)
0x001D9F2C8D  JFFS2 node (little-endian)
0x001D9F6B35  JFFS2 node (big-endian)
0x001D9FA3FB  JFFS2 node (little-endian)
0x001DA03E27  JFFS2 node (big-endian)
0x001DA06E55  JFFS2 node (big-endian)
0x001DA07047  JFFS2 node (little-endian)
0x001DA0875A  JFFS2 node (little-endian)
0x001DA0B122  ext2/3/4 superblock magic (@0x438)
0x001DA14D99  JFFS2 node (little-endian)
0x001DA185C3  JFFS2 node (big-endian)
0x001DA18F18  ext2/3/4 superblock magic (@0x438)
0x001DA29888  JFFS2 node (big-endian)
0x001DA2A11A  JFFS2 node (little-endian)
0x001DA2E506  ext2/3/4 superblock magic (@0x438)
0x001DA3026E  ext2/3/4 superblock magic (@0x438)
0x001DA36714  JFFS2 node (little-endian)
0x001DA39E1F  JFFS2 node (big-endian)
0x001DA426DC  JFFS2 node (little-endian)
0x001DA459A7  JFFS2 node (little-endian)
0x001DA49D25  JFFS2 node (big-endian)
0x001DA4F595  JFFS2 node (little-endian)
0x001DA52623  JFFS2 node (little-endian)
0x001DA54286  ext2/3/4 superblock magic (@0x438)
0x001DA55D6F  JFFS2 node (big-endian)
0x001DA5765B  ext2/3/4 superblock magic (@0x438)
0x001DA5BE43  JFFS2 node (little-endian)
0x001DA704B5  JFFS2 node (big-endian)
0x001DA75933  JFFS2 node (little-endian)
0x001DA7BE91  JFFS2 node (big-endian)
0x001DA86BFA  ext2/3/4 superblock magic (@0x438)
0x001DA88E89  ext2/3/4 superblock magic (@0x438)
0x001DA8A41B  JFFS2 node (big-endian)
0x001DA9E3DD  JFFS2 node (big-endian)
0x001DA9EBF5  ext2/3/4 superblock magic (@0x438)
0x001DA9ED14  JFFS2 node (little-endian)
0x001DAA509B  JFFS2 node (little-endian)
0x001DAA6135  ext2/3/4 superblock magic (@0x438)
0x001DAB39C5  JFFS2 node (big-endian)
0x001DAB8164  ext2/3/4 superblock magic (@0x438)
0x001DAB90C0  JFFS2 node (little-endian)
0x001DAB90C1  JFFS2 node (big-endian)
0x001DABA7FB  JFFS2 node (little-endian)
0x001DABD73A  JFFS2 node (big-endian)
0x001DABDAEF  JFFS2 node (little-endian)
0x001DABED6D  JFFS2 node (big-endian)
0x001DAC0B59  JFFS2 node (little-endian)
0x001DACEF30  JFFS2 node (little-endian)
0x001DAD30AF  JFFS2 node (little-endian)
